Station,Stn No.,Type,Parameter,TS Name,TS ID,From,To
Gauge - Lanark Dam,MVCA18,HG,Stage,294.MonthlyDomain,80715042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Big Gull Lake,MVCA4,HG,Stage,295.YearlyHistMean Staff,39634042,2015-10-01 0:00,2024-10-01 0:00
Gauge - Mosque Lake,MVCA30,HG,Stage,296.CombinedDomain Staff,44153042,2016-06-01 0:00,2022-11-01 0:00
Gauge - Big Gull Lake,MVCA4,HG,Stage,296.CombinedDomain Staff,44154042,2016-06-01 0:00,2023-06-01 0:00
Gauge - Buckshot Lake,MVCA25,HG,Stage,296.CombinedDomain Staff,44158042,2000-01-01 0:00,2022-08-01 0:00
Gauge - Canonto Lake,MVCA13,HG,Stage,296.CombinedDomain Staff,44162042,2000-01-01 0:00,2023-06-08 12:00
Gauge - Carleton Place Dam,MVCA9,HG,Stage,296.CombinedDomain Staff,44166042,2016-06-01 0:00,2023-05-23 0:00
Gauge - Clayton Lake,MVCA29,HG,Stage,296.CombinedDomain Staff,44170042,2000-01-01 0:00,2020-07-01 0:00
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,296.CombinedDomain Staff,44174042,2009-08-01 0:00,2023-05-23 0:00
Gauge - Fall River at outlet Bennett Lake,02KF018,HG,Stage,296.CombinedDomain Staff,44178042,2016-06-01 0:00,2022-04-02 0:00
Gauge - Fall River at outlet Sharbot Lake,02KF020,HG,Stage,296.CombinedDomain Staff,44182042,2016-06-01 0:00,2020-06-01 0:00
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,296.CombinedDomain Staff,44186042,2016-06-01 0:00,2023-06-01 0:00
Gauge - Lanark Dam,MVCA18,HG,Stage,296.CombinedDomain Staff,44190042,2016-06-01 0:00,2023-06-08 9:00
Gauge - Lanark,MVCA7,HG,Stage,296.CombinedDomain Staff,44194042,2016-06-01 0:00,2023-06-08 9:00
Gauge - Little Marble Lake,MVCA16,HG,Stage,296.CombinedDomain Staff,44198042,2006-06-01 0:00,2023-05-18 0:00
Gauge - Malcolm Lake,MVCA23,HG,Stage,296.CombinedDomain Staff,44202042,2000-01-01 0:00,2022-09-01 0:00
Gauge - Mazinaw Lake,MVCA2,HG,Stage,296.CombinedDomain Staff,44206042,2016-06-01 0:00,2023-06-05 10:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,296.CombinedDomain Staff,44210042,2000-01-01 0:00,2023-05-18 16:00
Gauge - Mississippi River at Almonte Bridge,MVCA21,HG,Stage,296.CombinedDomain Staff,44214042,2006-07-01 0:00,2020-08-01 0:00
Gauge - Mississippi River at Ardoch Bridge,MVCA19,HG,Stage,296.CombinedDomain Staff,44220042,2006-10-01 0:00,2022-04-01 0:00
Gauge - Mississippi River at High Falls,MVCA26,HG,Stage,296.CombinedDomain Staff,44224042,2016-05-01 0:00,2023-05-16 0:00
Gauge - Mississippi River at outlet Dalhousie Lake,02KF019,HG,Stage,296.CombinedDomain Staff,44228042,2016-06-01 0:00,2022-03-08 0:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,HG,Stage,296.CombinedDomain Staff,44232042,2008-08-01 0:00,2022-10-27 13:00
Gauge - Palmerston Lake,MVCA6,HG,Stage,296.CombinedDomain Staff,44236042,2016-06-01 0:00,2023-06-08 11:00
Gauge - Pine Lake,MVCA24,HG,Stage,296.CombinedDomain Staff,44240042,2000-01-01 0:00,2023-05-10 14:00
Gauge - Shabomeka Lake,MVCA1,HG,Stage,296.CombinedDomain Staff,44244042,2016-06-01 0:00,2023-06-05 10:00
Gauge - Silver Lake,MVCA28,HG,Stage,296.CombinedDomain Staff,44248042,2008-08-01 0:00,2020-06-01 0:00
Gauge - Summit Lake,MVCA27,HG,Stage,296.CombinedDomain Staff,44252042,2017-04-01 0:00,2023-04-01 0:00
Gauge - Widow Lake,MVCA17,HG,Stage,296.CombinedDomain Staff,44256042,2000-01-01 0:00,2023-05-03 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,296.CombinedDomain Staff,78856042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,296.CombinedDomain Staff,79573042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,296.CombinedDomain Staff,79673042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,296.CombinedDomain Staff,79735042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,296.CombinedDomain Staff,79820042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,296.CombinedDomain Staff,79957042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,296.CombinedDomain Staff,80019042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,296.CombinedDomain Staff,80213042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,296.CombinedDomain Staff,80512042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,296.CombinedDomain Staff,80566042,,
Gauge - Mosque Lake,MVCA30,HG,Stage,297.HourlyDomain Staff,44152042,,
Gauge - Big Gull Lake,MVCA4,HG,Stage,297.HourlyDomain Staff,44155042,,
Gauge - Buckshot Lake,MVCA25,HG,Stage,297.HourlyDomain Staff,44159042,,
Gauge - Canonto Lake,MVCA13,HG,Stage,297.HourlyDomain Staff,44163042,2023-06-08 0:00,2023-06-08 12:00
Gauge - Carleton Place Dam,MVCA9,HG,Stage,297.HourlyDomain Staff,44167042,,
Gauge - Clayton Lake,MVCA29,HG,Stage,297.HourlyDomain Staff,44171042,,
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,297.HourlyDomain Staff,44175042,,
Gauge - Fall River at outlet Bennett Lake,02KF018,HG,Stage,297.HourlyDomain Staff,44179042,,
Gauge - Fall River at outlet Sharbot Lake,02KF020,HG,Stage,297.HourlyDomain Staff,44183042,,
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,297.HourlyDomain Staff,44187042,,
Gauge - Lanark Dam,MVCA18,HG,Stage,297.HourlyDomain Staff,44191042,2023-06-08 0:00,2023-06-08 9:00
Gauge - Lanark,MVCA7,HG,Stage,297.HourlyDomain Staff,44195042,2023-06-08 0:00,2023-06-08 9:00
Gauge - Little Marble Lake,MVCA16,HG,Stage,297.HourlyDomain Staff,44199042,,
Gauge - Malcolm Lake,MVCA23,HG,Stage,297.HourlyDomain Staff,44203042,,
Gauge - Mazinaw Lake,MVCA2,HG,Stage,297.HourlyDomain Staff,44207042,2023-06-05 0:00,2023-06-05 10:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,297.HourlyDomain Staff,44211042,2023-05-18 0:00,2023-05-18 16:00
Gauge - Mississippi River at Almonte Bridge,MVCA21,HG,Stage,297.HourlyDomain Staff,44215042,,
Gauge - Mississippi River at Ardoch Bridge,MVCA19,HG,Stage,297.HourlyDomain Staff,44221042,,
Gauge - Mississippi River at High Falls,MVCA26,HG,Stage,297.HourlyDomain Staff,44225042,,
Gauge - Mississippi River at outlet Dalhousie Lake,02KF019,HG,Stage,297.HourlyDomain Staff,44229042,,
Gauge - Mississippi River at outlet Farm Lake,MVCA22,HG,Stage,297.HourlyDomain Staff,44233042,2022-10-27 0:00,2022-10-27 13:00
Gauge - Palmerston Lake,MVCA6,HG,Stage,297.HourlyDomain Staff,44237042,2023-06-08 0:00,2023-06-08 11:00
Gauge - Pine Lake,MVCA24,HG,Stage,297.HourlyDomain Staff,44241042,2023-05-10 0:00,2023-05-10 14:00
Gauge - Shabomeka Lake,MVCA1,HG,Stage,297.HourlyDomain Staff,44245042,2023-06-05 0:00,2023-06-05 10:00
Gauge - Silver Lake,MVCA28,HG,Stage,297.HourlyDomain Staff,44249042,,
Gauge - Summit Lake,MVCA27,HG,Stage,297.HourlyDomain Staff,44253042,,
Gauge - Widow Lake,MVCA17,HG,Stage,297.HourlyDomain Staff,44257042,,
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,297.HourlyDomain Staff,78857042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,297.HourlyDomain Staff,79574042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,297.HourlyDomain Staff,79674042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,297.HourlyDomain Staff,79736042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,297.HourlyDomain Staff,79821042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,297.HourlyDomain Staff,79958042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,297.HourlyDomain Staff,80020042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,297.HourlyDomain Staff,80214042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,297.HourlyDomain Staff,80513042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,297.HourlyDomain Staff,80567042,,
Gauge - Mosque Lake,MVCA30,HG,Stage,298.DailyDomain Staff,44151042,,
Gauge - Big Gull Lake,MVCA4,HG,Stage,298.DailyDomain Staff,44156042,2023-05-01 0:00,2023-05-26 0:00
Gauge - Buckshot Lake,MVCA25,HG,Stage,298.DailyDomain Staff,44160042,,
Gauge - Canonto Lake,MVCA13,HG,Stage,298.DailyDomain Staff,44164042,2023-06-01 0:00,2023-06-08 0:00
Gauge - Carleton Place Dam,MVCA9,HG,Stage,298.DailyDomain Staff,44168042,2023-05-01 0:00,2023-05-23 0:00
Gauge - Clayton Lake,MVCA29,HG,Stage,298.DailyDomain Staff,44172042,,
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,298.DailyDomain Staff,44176042,2023-05-01 0:00,2023-05-23 0:00
Gauge - Fall River at outlet Bennett Lake,02KF018,HG,Stage,298.DailyDomain Staff,44180042,2022-04-01 0:00,2022-04-02 0:00
Gauge - Fall River at outlet Sharbot Lake,02KF020,HG,Stage,298.DailyDomain Staff,44184042,,
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,298.DailyDomain Staff,44188042,,
Gauge - Lanark Dam,MVCA18,HG,Stage,298.DailyDomain Staff,44192042,2023-06-01 0:00,2023-06-08 0:00
Gauge - Lanark,MVCA7,HG,Stage,298.DailyDomain Staff,44196042,2023-06-01 0:00,2023-06-08 0:00
Gauge - Little Marble Lake,MVCA16,HG,Stage,298.DailyDomain Staff,44200042,2023-05-01 0:00,2023-05-18 0:00
Gauge - Malcolm Lake,MVCA23,HG,Stage,298.DailyDomain Staff,44204042,,
Gauge - Mazinaw Lake,MVCA2,HG,Stage,298.DailyDomain Staff,44208042,2023-06-01 0:00,2023-06-05 0:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,298.DailyDomain Staff,44212042,2023-05-01 0:00,2023-05-18 0:00
Gauge - Mississippi River at Almonte Bridge,MVCA21,HG,Stage,298.DailyDomain Staff,44216042,,
Gauge - Mississippi River at Ardoch Bridge,MVCA19,HG,Stage,298.DailyDomain Staff,44222042,,
Gauge - Mississippi River at High Falls,MVCA26,HG,Stage,298.DailyDomain Staff,44226042,2023-05-01 0:00,2023-05-16 0:00
Gauge - Mississippi River at outlet Dalhousie Lake,02KF019,HG,Stage,298.DailyDomain Staff,44230042,2022-03-01 0:00,2022-03-08 0:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,HG,Stage,298.DailyDomain Staff,44234042,2022-10-01 0:00,2022-10-27 0:00
Gauge - Palmerston Lake,MVCA6,HG,Stage,298.DailyDomain Staff,44238042,2023-06-01 0:00,2023-06-08 0:00
Gauge - Pine Lake,MVCA24,HG,Stage,298.DailyDomain Staff,44242042,2023-05-01 0:00,2023-05-10 0:00
Gauge - Shabomeka Lake,MVCA1,HG,Stage,298.DailyDomain Staff,44246042,2023-06-01 0:00,2023-06-05 0:00
Gauge - Silver Lake,MVCA28,HG,Stage,298.DailyDomain Staff,44250042,,
Gauge - Summit Lake,MVCA27,HG,Stage,298.DailyDomain Staff,44254042,,
Gauge - Widow Lake,MVCA17,HG,Stage,298.DailyDomain Staff,44258042,2023-05-01 0:00,2023-05-03 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,298.DailyDomain Staff,78858042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,298.DailyDomain Staff,79575042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,298.DailyDomain Staff,79675042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,298.DailyDomain Staff,79737042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,298.DailyDomain Staff,79822042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,298.DailyDomain Staff,79959042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,298.DailyDomain Staff,80021042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,298.DailyDomain Staff,80215042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,298.DailyDomain Staff,80514042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,298.DailyDomain Staff,80568042,,
Gauge - Mosque Lake,MVCA30,HG,Stage,299.MonthlyDomain Staff,44150042,2022-01-01 0:00,2022-10-01 0:00
Gauge - Big Gull Lake,MVCA4,HG,Stage,299.MonthlyDomain Staff,44157042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Buckshot Lake,MVCA25,HG,Stage,299.MonthlyDomain Staff,44161042,,
Gauge - Canonto Lake,MVCA13,HG,Stage,299.MonthlyDomain Staff,44165042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Carleton Place Dam,MVCA9,HG,Stage,299.MonthlyDomain Staff,44169042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Clayton Lake,MVCA29,HG,Stage,299.MonthlyDomain Staff,44173042,,
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,299.MonthlyDomain Staff,44177042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Fall River at outlet Bennett Lake,02KF018,HG,Stage,299.MonthlyDomain Staff,44181042,2022-01-01 0:00,2022-04-01 0:00
Gauge - Fall River at outlet Sharbot Lake,02KF020,HG,Stage,299.MonthlyDomain Staff,44185042,2020-01-01 0:00,2020-02-01 0:00
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,299.MonthlyDomain Staff,44189042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Lanark Dam,MVCA18,HG,Stage,299.MonthlyDomain Staff,44193042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Lanark,MVCA7,HG,Stage,299.MonthlyDomain Staff,44197042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Little Marble Lake,MVCA16,HG,Stage,299.MonthlyDomain Staff,44201042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Malcolm Lake,MVCA23,HG,Stage,299.MonthlyDomain Staff,44205042,2022-01-01 0:00,2022-08-01 0:00
Gauge - Mazinaw Lake,MVCA2,HG,Stage,299.MonthlyDomain Staff,44209042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,299.MonthlyDomain Staff,44213042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Mississippi River at Almonte Bridge,MVCA21,HG,Stage,299.MonthlyDomain Staff,44217042,,
Gauge - Mississippi River at Ardoch Bridge,MVCA19,HG,Stage,299.MonthlyDomain Staff,44223042,2022-01-01 0:00,2022-03-01 0:00
Gauge - Mississippi River at High Falls,MVCA26,HG,Stage,299.MonthlyDomain Staff,44227042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Mississippi River at outlet Dalhousie Lake,02KF019,HG,Stage,299.MonthlyDomain Staff,44231042,2022-01-01 0:00,2022-03-01 0:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,HG,Stage,299.MonthlyDomain Staff,44235042,2022-01-01 0:00,2022-10-01 0:00
Gauge - Palmerston Lake,MVCA6,HG,Stage,299.MonthlyDomain Staff,44239042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Pine Lake,MVCA24,HG,Stage,299.MonthlyDomain Staff,44243042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Shabomeka Lake,MVCA1,HG,Stage,299.MonthlyDomain Staff,44247042,2023-01-01 0:00,2023-06-01 0:00
Gauge - Silver Lake,MVCA28,HG,Stage,299.MonthlyDomain Staff,44251042,2020-01-01 0:00,2020-02-01 0:00
Gauge - Summit Lake,MVCA27,HG,Stage,299.MonthlyDomain Staff,44255042,,
Gauge - Widow Lake,MVCA17,HG,Stage,299.MonthlyDomain Staff,44259042,2023-01-01 0:00,2023-05-01 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,299.MonthlyDomain Staff,78859042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,299.MonthlyDomain Staff,79576042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,299.MonthlyDomain Staff,79676042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,299.MonthlyDomain Staff,79738042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,299.MonthlyDomain Staff,79823042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,299.MonthlyDomain Staff,79960042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,299.MonthlyDomain Staff,80022042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,299.MonthlyDomain Staff,80216042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,299.MonthlyDomain Staff,80515042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,299.MonthlyDomain Staff,80569042,,
Gauge - Shabomeka Lake,MVCA1,HG,Stage,530.TargetMin Rollout,60713042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,530.TargetMin Rollout,60719042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Mazinaw Lake,MVCA2,HG,Stage,530.TargetMin Rollout,60725042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,530.TargetMin Rollout,60731042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,530.TargetMin Rollout,60737042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Big Gull Lake,MVCA4,HG,Stage,530.TargetMin Rollout,60743042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Lanark,MVCA7,HG,Stage,530.TargetMin Rollout,60749042,1900-01-05 0:00,2221-01-01 0:00
Gauge - Mississippi Lake,MVCA8,HG,Stage,530.TargetMin Rollout,60755042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Mosque Lake,MVCA30,HG,Stage,530.TargetMin Rollout,62732042,,
Gauge - Pine Lake,MVCA24,HG,Stage,530.TargetMin Rollout,62752042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,HG,Stage,530.TargetMin Rollout,62758042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Mississippi River at High Falls,MVCA26,HG,Stage,530.TargetMin Rollout,62764042,2021-01-01 0:00,2221-01-01 0:00
Gauge - Summit Lake,MVCA27,HG,Stage,530.TargetMin Rollout,62770042,,
Gauge - Malcolm Lake,MVCA23,HG,Stage,530.TargetMin Rollout,62776042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Palmerston Lake,MVCA6,HG,Stage,530.TargetMin Rollout,62782042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Canonto Lake,MVCA13,HG,Stage,530.TargetMin Rollout,62788042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Carleton Place Dam,MVCA9,HG,Stage,530.TargetMin Rollout,62794042,,
Gauge - Fall River at outlet Bennett Lake,02KF018,HG,Stage,530.TargetMin Rollout,62800042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Widow Lake,MVCA17,HG,Stage,530.TargetMin Rollout,62806042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,530.TargetMin Rollout,78883042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,530.TargetMin Rollout,79600042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,530.TargetMin Rollout,79700042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,530.TargetMin Rollout,79762042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,530.TargetMin Rollout,79824042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,530.TargetMin Rollout,79984042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,530.TargetMin Rollout,80046042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,530.TargetMin Rollout,80240042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,530.TargetMin Rollout,80539042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,530.TargetMin Rollout,80572042,,
Gauge - Lanark Dam,MVCA18,HG,Stage,530.TargetMin Rollout,80716042,,
Gauge - Shabomeka Lake,MVCA1,HG,Stage,534.MonthlyTargetMin,60715042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,534.MonthlyTargetMin,60720042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Mazinaw Lake,MVCA2,HG,Stage,534.MonthlyTargetMin,60726042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,534.MonthlyTargetMin,60732042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,534.MonthlyTargetMin,60738042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Big Gull Lake,MVCA4,HG,Stage,534.MonthlyTargetMin,60744042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Lanark,MVCA7,HG,Stage,534.MonthlyTargetMin,60750042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Mississippi Lake,MVCA8,HG,Stage,534.MonthlyTargetMin,60756042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,534.MonthlyTargetMin,78885042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,534.MonthlyTargetMin,79602042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,534.MonthlyTargetMin,79702042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,534.MonthlyTargetMin,79764042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,534.MonthlyTargetMin,79825042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,534.MonthlyTargetMin,79986042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,534.MonthlyTargetMin,80048042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,534.MonthlyTargetMin,80242042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,534.MonthlyTargetMin,80541042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,534.MonthlyTargetMin,80574042,,
Gauge - Lanark Dam,MVCA18,HG,Stage,534.MonthlyTargetMin,80717042,,
Gauge - Shabomeka Lake,MVCA1,HG,Stage,540.TargetMax Rollout,60714042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,540.TargetMax Rollout,60721042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Mazinaw Lake,MVCA2,HG,Stage,540.TargetMax Rollout,60727042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,540.TargetMax Rollout,60733042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,540.TargetMax Rollout,60739042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Big Gull Lake,MVCA4,HG,Stage,540.TargetMax Rollout,60745042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Lanark,MVCA7,HG,Stage,540.TargetMax Rollout,60751042,1900-01-05 0:00,2221-01-01 0:00
Gauge - Mississippi Lake,MVCA8,HG,Stage,540.TargetMax Rollout,60757042,1900-01-05 0:00,2220-12-27 0:00
Gauge - Mosque Lake,MVCA30,HG,Stage,540.TargetMax Rollout,62733042,,
Gauge - Pine Lake,MVCA24,HG,Stage,540.TargetMax Rollout,62753042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,HG,Stage,540.TargetMax Rollout,62759042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Mississippi River at High Falls,MVCA26,HG,Stage,540.TargetMax Rollout,62765042,2021-01-01 0:00,2221-01-01 0:00
Gauge - Summit Lake,MVCA27,HG,Stage,540.TargetMax Rollout,62771042,,
Gauge - Malcolm Lake,MVCA23,HG,Stage,540.TargetMax Rollout,62777042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Palmerston Lake,MVCA6,HG,Stage,540.TargetMax Rollout,62783042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Canonto Lake,MVCA13,HG,Stage,540.TargetMax Rollout,62789042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Carleton Place Dam,MVCA9,HG,Stage,540.TargetMax Rollout,62795042,,
Gauge - Fall River at outlet Bennett Lake,02KF018,HG,Stage,540.TargetMax Rollout,62801042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Widow Lake,MVCA17,HG,Stage,540.TargetMax Rollout,62807042,2021-01-04 0:00,2220-12-27 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,HG,Stage,540.TargetMax Rollout,78884042,,
Gauge - Carp River at Hazeldean Rd,MVCA51,HG,Stage,540.TargetMax Rollout,79601042,,
Gauge - Carp River at Palladium Dr,MVCA52,HG,Stage,540.TargetMax Rollout,79701042,,
Gauge - Carp River at Conservation Area,MVCA53,HG,Stage,540.TargetMax Rollout,79763042,,
Gauge - Carp River near Kinburn,02KF011,HG,Stage,540.TargetMax Rollout,79826042,,
Gauge - Clyde River at Gordon Rapids,02KF013,HG,Stage,540.TargetMax Rollout,79985042,,
Gauge - Clyde River near Lanark,02KF010,HG,Stage,540.TargetMax Rollout,80047042,,
Gauge - Clayton Lake at Dam,WISKI-0321,HG,Stage,540.TargetMax Rollout,80241042,,
Gauge - Ottawa River at Britannia,02KF005,HG,Stage,540.TargetMax Rollout,80540042,,
Gauge - Ottawa River at Constance Bay,MVCA50,HG,Stage,540.TargetMax Rollout,80573042,,
Gauge - Lanark Dam,MVCA18,HG,Stage,540.TargetMax Rollout,80718042,,
Gauge - Shabomeka Lake,MVCA1,HG,Stage,544.MonthlyTargetMax,60716042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Mississagagon Lake,MVCA14,HG,Stage,544.MonthlyTargetMax,60722042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Mazinaw Lake,MVCA2,HG,Stage,544.MonthlyTargetMax,60728042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Crotch Lake GOES,MVCA20,HG,Stage,544.MonthlyTargetMax,60734042,1900-01-01 0:00,2221-01-01 0:00
Gauge - Kashwakamak Lake,MVCA3,HG,Stage,544.MonthlyTargetMax,60740042,1900-01-01 0:00,2221-01-01 0:00
